,movie_id,department,id,job,name
1985,28196,Production,100036.0,Producer,D.W. Griffith
1986,28196,Writing,100036.0,Writer,D.W. Griffith
1987,28196,Writing,48415.0,Story,Edgar Allan Poe
1988,85394,Writing,932317.0,Screenplay,Małgorzata Szumowska
1989,85394,Directing,932317.0,Director,Małgorzata Szumowska
1990,52512,Directing,64992.0,Director,Hou Hsiao-hsien
1991,52512,Writing,64992.0,Writer,Hou Hsiao-hsien
1992,52512,Camera,232804.0,Director of Photography,Mark Lee Ping-Bing
1993,24171,Directing,226553.0,Director,Mahamat-Saleh Haroun
1994,24171,Writing,226553.0,Writer,Mahamat-Saleh Haroun
1995,171840,Directing,68125.0,Director,Frederic Golchan
1996,171840,Writing,68125.0,Writer,Frederic Golchan
1997,94405,Directing,11593.0,Director,Rudolph Maté
1998,110761,Directing,11037.0,Director,Lukas Moodysson
1999,110761,Writing,11037.0,Writer,Lukas Moodysson
2000,29363,Directing,1287732.0,Director,Feng Xiaogang
2001,29363,Writing,1287732.0,Writer,Feng Xiaogang
2002,15670,Directing,80602.0,Director,Tyler Perry
2003,15670,Production,80602.0,Producer,Tyler Perry
2004,15670,Writing,80602.0,Writer,Tyler Perry
2005,37468,Directing,24939.0,Director,George Seaton
2006,37468,Writing,24939.0,Writer,George Seaton
2007,8832,Directing,56194.0,Director,Paolo Sorrentino
2008,8832,Writing,56194.0,Writer,Paolo Sorrentino
2009,18529,Directing,4319.0,Director,Stacy Peralta
2010,18529,Writing,4319.0,Writer,Stacy Peralta
2011,67384,Directing,24560.0,Director,Marion Vernoux
2012,43873,Directing,38393.0,Director,Marcel Pagnol
2013,40227,Directing,1307.0,Director,Bob Weinstein
2014,40227,Writing,1307.0,Writer,Bob Weinstein
2015,40227,Directing,59839.0,Director,Harvey Weinstein
2016,40227,Writing,59839.0,Writer,Harvey Weinstein
2017,14301,Writing,12891.0,Screenplay,Joss Whedon
2018,14301,Directing,12891.0,Director,Joss Whedon
2019,14301,Sound,12891.0,Music,Joss Whedon
2020,14301,Sound,76532.0,Music,Jed Whedon
2021,14301,Crew,101518.0,Thanks,Kevin Tancharoen
2022,27061,Directing,3831.0,Director,Jean-Pierre Melville
2023,27061,Writing,3831.0,Adaptation,Jean-Pierre Melville
2024,27061,Writing,3831.0,Dialogue,Jean-Pierre Melville
2025,27061,Writing,3831.0,Scenario Writer,Jean-Pierre Melville
2026,43146,Writing,38393.0,Writer,Marcel Pagnol
2027,43146,Directing,238954.0,Director,Marc Allégret
2028,17003,Directing,53068.0,Director,Ryan Fleck
2029,17003,Writing,53068.0,Writer,Ryan Fleck
2030,17003,Directing,53069.0,Director,Anna Boden
2031,17003,Writing,53069.0,Writer,Anna Boden
2032,17003,Production,53079.0,Producer,Jeremy Kipp Walker
2033,24220,Directing,1037092.0,Director,Cristian Nemescu
2034,34015,Directing,19416.0,Director,Ondi Timoner
2035,14637,Writing,21526.0,Screenplay,Rod Lurie
2036,14637,Directing,21526.0,Director,Rod Lurie
2037,16071,Writing,21130.0,Writer,Jayce Bartok
2038,16071,Directing,31140.0,Director,Mary Stuart Masterson
2039,16919,Directing,84110.0,Director,Sam Dunn
2040,16919,Writing,84110.0,Writer,Sam Dunn
2041,45882,Directing,134101.0,Director,Nacer Khemir
2042,45882,Writing,134101.0,Writer,Nacer Khemir
2043,64115,Directing,80170.0,Director,Tadeusz Chmielewski
2044,64115,Writing,80170.0,Writer,Tadeusz Chmielewski
2045,288035,Directing,21290.0,Director,Dave Foley
2046,30312,Directing,112588.0,Director,Kirby Dick
2047,38008,Directing,72344.0,Director,Asger Leth
2048,26508,Directing,95568.0,Director,Peter Watkins
2049,28677,Writing,18195.0,Writer,Stephen Mazur
2050,28677,Directing,56150.0,Director,Ellory Elkayem
2051,58018,Writing,80170.0,Screenplay,Tadeusz Chmielewski
2052,58018,Directing,993018.0,Director,Jacek Bromski
2053,13710,Directing,64534.0,Director,Isabelle Mergault
2054,15084,Directing,35785.0,Director,Siddharth Anand
2055,18468,Directing,145130.0,Director,Azazel Jacobs
2056,18468,Writing,145130.0,Writer,Azazel Jacobs
2057,40465,Directing,65271.0,Director,Olaf Ittenbach
2058,40465,Writing,65271.0,Writer,Olaf Ittenbach
2059,75015,Directing,80170.0,Director,Tadeusz Chmielewski
2060,176241,Directing,25882.0,Director,Brad Turner
2061,176241,Writing,54869.0,Writer,Paul Scheuring
2062,176241,Directing,40230.0,Director,Kevin Hooks
2063,24232,Directing,87055.0,Director,Karen Disher
2064,37021,Writing,585763.0,Original Story,Rumiko Takahashi
2065,47104,Directing,119294.0,Director,Abbas Kiarostami
2066,47104,Writing,119294.0,Writer,Abbas Kiarostami
2067,14728,Directing,2388.0,Director,Jonathan Frakes
2068,14728,Production,8676.0,Producer,Dean Devlin
2069,14728,Writing,71527.0,Writer,Marco Schnabel
2070,59847,Directing,11983.0,Director,Alain Resnais
2071,59847,Writing,11983.0,Writer,Alain Resnais
2072,51302,Directing,55983.0,Director,Jim Henson
2073,123777,Directing,1012174.0,Director,Su Friedrich
2074,123777,Camera,1012174.0,Director of Photography,Su Friedrich
2075,123777,Editing,1012174.0,Editor,Su Friedrich
2076,123777,Writing,1012174.0,Writer,Su Friedrich
2077,69342,Directing,50583.0,Director,Adam Rifkin
2078,69342,Writing,50583.0,Writer,Adam Rifkin
2079,56150,Directing,543946.0,Director,Hall Bartlett
2080,38971,Directing,61440.0,Director,Lance Bangs
2081,38971,Camera,61440.0,Director of Photography,Lance Bangs
2082,38971,Editing,61440.0,Editor,Lance Bangs
2083,38971,Production,61440.0,Producer,Lance Bangs
2084,49691,Directing,37451.0,Director,Jean-Jacques Beineix
2085,204996,Directing,1122764.0,Director,Yariv Mozer
2086,47870,Directing,65452.0,Director,Mike Leigh
2087,47870,Writing,65452.0,Writer,Mike Leigh
2088,41183,Directing,1894.0,Director,Scott Caan
2089,41183,Writing,1894.0,Writer,Scott Caan
2090,41183,Production,6896.0,Line Producer,Brent Morris
2091,38879,Directing,6817.0,Director,Agnès Varda
2092,38879,Writing,6817.0,Writer,Agnès Varda
2093,15438,Directing,71307.0,Director,Laetitia Colombani
2094,15438,Writing,71307.0,Writer,Laetitia Colombani
2095,17199,Directing,81437.0,Director,Philippe Falardeau
2096,17199,Writing,81437.0,Scenario Writer,Philippe Falardeau
2097,99657,Directing,6818.0,Director,Werner Herzog
2098,99657,Editing,6827.0,Editor,Joe Bini
2099,17285,Writing,76919.0,Writer,Stig Frode Henriksen
2100,17285,Directing,76927.0,Director,Tommy Wirkola
2101,17285,Writing,76927.0,Writer,Tommy Wirkola
2102,17285,Production,473485.0,Producer,Terje Strømstad
2103,12407,Directing,1270.0,Director,Charles Martin Smith
2104,31670,Directing,41040.0,Director,Tony Gatlif
2105,31670,Sound,41040.0,Original Music Composer,Tony Gatlif
2106,31670,Writing,41040.0,Writer,Tony Gatlif
2107,25047,Directing,3831.0,Director,Jean-Pierre Melville
2108,33199,Directing,1030914.0,Director,Leesong Hee-il
2109,33199,Writing,1030914.0,Writer,Leesong Hee-il
2110,99600,Directing,64992.0,Director,Hou Hsiao-hsien
2111,99600,Writing,69831.0,Writer,Chu Tien-Wen
2112,8895,Directing,56205.0,Director,Atom Egoyan
2113,8895,Writing,56205.0,Writer,Atom Egoyan
2114,164741,Directing,68750.0,Director,Robert Townsend
2115,22492,Writing,19012.0,Screenplay,Davis Guggenheim
2116,22492,Directing,19012.0,Director,Davis Guggenheim
2117,43878,Directing,11528.0,Director,Jean Renoir
2118,43878,Writing,11528.0,Writer,Jean Renoir
2119,43878,Writing,33822.0,Story,Guy de Maupassant
2120,23049,Directing,18281.0,Director,Donald Petrie
2121,23049,Writing,6056.0,Writer,Mike Reiss
2122,15457,Directing,43993.0,Director,Christophe Barratier
2123,15457,Visual Effects,1371285.0,VFX Supervisor,Christian Rajaud
2124,12410,Directing,72133.0,Director,Vicente Amorim
2125,34869,Directing,113337.0,Director,Aleksey Balabanov
2126,34869,Writing,113337.0,Writer,Aleksey Balabanov
2127,34869,Camera,1084378.0,Director of Photography,Aleksandr Simonov
2128,65990,Directing,5917.0,Director,Ernie Barbarash
2129,42225,Directing,24279.0,Director,Paolo Taviani
2130,42225,Writing,24279.0,Writer,Paolo Taviani
2131,42225,Directing,24281.0,Director,Vittorio Taviani
2132,42225,Writing,24281.0,Writer,Vittorio Taviani
2133,279606,Directing,1236075.0,Director,Jeffrey Bell
2134,279606,Writing,1236075.0,Writer,Jeffrey Bell
2135,26367,Directing,80602.0,Director,Tyler Perry
2136,26367,Writing,80602.0,Writer,Tyler Perry
2137,36703,Directing,40864.0,Director,Andrew Bujalski
2138,185591,Directing,9730.0,Director,Jean Cocteau
2139,185591,Writing,9730.0,Writer,Jean Cocteau
2140,62396,Directing,15705.0,Director,Joseph Pevney
2141,20178,Writing,95024.0,Screenplay,Bobcat Goldthwait
2142,20178,Directing,95024.0,Director,Bobcat Goldthwait
2143,22074,Directing,17087.0,Director,Michael Moore
2144,22074,Writing,17087.0,Writer,Michael Moore
2145,22717,Directing,89154.0,Director,Prabhu Deva
2146,23044,Directing,89814.0,Director,R. J. Cutler
2147,99189,Writing,6818.0,Writer,Werner Herzog
2148,99189,Directing,142594.0,Director,Les Blank
2149,19899,Writing,4937.0,Screenplay,Vince Vaughn
2150,19899,Directing,12708.0,Director,Peter Billingsley
2151,19899,Writing,15277.0,Screenplay,Jon Favreau
2152,19899,Writing,56718.0,Screenplay,Dana Fox
2153,19899,Production,1485872.0,Location Manager,Claire Schwob
2154,19899,Production,1486276.0,Location Manager,Christine Tisseau Giraudel
2155,48214,Directing,2428.0,Director,Ernst Lubitsch
2156,48214,Writing,2428.0,Writer,Ernst Lubitsch
2157,48214,Camera,48054.0,Director of Photography,Theodor Sparkuhl
2158,85927,Directing,29905.0,Director,Marguerite Duras
2159,85927,Writing,29905.0,Writer,Marguerite Duras
2160,53423,Directing,13848.0,Director,Charlie Chaplin
2161,53423,Writing,13848.0,Writer,Charlie Chaplin
2162,23512,Directing,33433.0,Director,Scott Hicks
2163,19035,Directing,83784.0,Director,Jan Švankmajer
2164,19035,Writing,83784.0,Author,Jan Švankmajer
2165,84089,Directing,126971.0,Director,Marco Risi
2166,22447,Directing,77269.0,Director,John Crowley
2167,197552,Directing,22812.0,Director,Marion Hänsel
2168,14834,Directing,1103.0,Director,Bill Duke
2169,85715,Directing,141713.0,Director,Aleksandr Dovzhenko
2170,85715,Writing,141713.0,Writer,Aleksandr Dovzhenko
2171,113520,Directing,1305281.0,Director,Jack Chambers
2172,113520,Editing,1305281.0,Editor,Jack Chambers
2173,113520,Production,1305281.0,Producer,Jack Chambers
2174,113520,Crew,1305281.0,Cinematography,Jack Chambers
2175,113520,Sound,1305281.0,Sound,Jack Chambers
2176,95600,Directing,935136.0,Director,Jean-Marie Straub
2177,95600,Writing,935136.0,Writer,Jean-Marie Straub
2178,95600,Directing,935137.0,Director,Danièle Huillet
2179,95600,Writing,935137.0,Writer,Danièle Huillet
2180,77121,Directing,95723.0,Director,Richard Wallace
2181,55628,Directing,29802.0,Director,Marty Feldman
2182,55628,Writing,29802.0,Writer,Marty Feldman
2183,31002,Directing,63937.0,Director,Albert Pyun
2184,23269,Directing,47061.0,Director,Jörn Donner
2185,23269,Writing,47061.0,Writer,Jörn Donner
2186,53516,Directing,33223.0,Director,Hal Roach
2187,25467,Writing,62644.0,Screenplay,50 Cent
2188,25467,Directing,62644.0,Director,50 Cent
2189,88276,Directing,1092209.0,Director,Hollis Frampton
2190,126863,Directing,930709.0,Director,Ken Jacobs
2191,90041,Directing,936169.0,Director,Michael Snow
2192,83491,Directing,270361.0,Director,Aleksey German
2193,83491,Writing,932931.0,Screenplay,Eduard Volodarskiy
2194,83491,Writing,932933.0,Novel,Yuri German
2195,47122,Directing,163412.0,Director,Jack Smith
2196,47122,Crew,1133918.0,Sound Recordist,Tony Conrad
2197,129417,Directing,574846.0,Director,Mark Donskoy
2198,129417,Writing,574846.0,Writer,Mark Donskoy
2199,128846,Writing,935136.0,Screenplay,Jean-Marie Straub
2200,128846,Directing,935136.0,Director,Jean-Marie Straub
2201,128846,Writing,935137.0,Screenplay,Danièle Huillet
2202,148597,Directing,20640.0,Director,Chen Kaige
2203,148597,Camera,66169.0,Director of Photography,Gu Chang-Wei
2204,129303,Directing,1065698.0,Director,Norman McLaren
2205,100122,Directing,563824.0,Director,Álvaro Fernández Armero
2206,48496,Directing,83865.0,Director,Zbigniew Rybczynski
2207,29697,Directing,93916.0,Director,Regardt van den Bergh
2208,61872,Directing,107395.0,Director,Nick Willing
2209,61872,Writing,107395.0,Writer,Nick Willing
2210,10197,Costume & Make-Up,557.0,Costume Design,Colleen Atwood
2211,10197,Writing,16939.0,Screenplay,Michael Tolkin
2212,10197,Directing,17633.0,Director,Rob Marshall
2213,10197,Production,23485.0,Producer,Marc Platt
2214,36811,Directing,52405.0,Director,Michael Hoffman
2215,40054,Directing,24501.0,Director,Pierre Richard
2216,40054,Writing,24501.0,Writer,Pierre Richard
2217,17591,Directing,37846.0,Director,Emeric Pressburger
2218,17591,Writing,37846.0,Writer,Emeric Pressburger
2219,17591,Directing,68424.0,Director,Michael Powell
2220,17591,Writing,68424.0,Writer,Michael Powell
2221,122163,Directing,48965.0,Director,Anthony Hickox
2222,352237,Writing,2235.0,Author,Elmore Leonard
2223,352237,Writing,15206.0,Screenplay,Jim McBride
2224,352237,Directing,15206.0,Director,Jim McBride
2225,97032,Directing,935136.0,Director,Jean-Marie Straub
2226,97032,Directing,935137.0,Director,Danièle Huillet
2227,148536,Directing,574846.0,Director,Mark Donskoy
2228,20236,Directing,17208.0,Director,Danny Lerner
2229,65572,Writing,21808.0,Screenplay,Matthew Chapman
2230,65572,Directing,21808.0,Director,Matthew Chapman
2231,28644,Writing,101399.0,Screenplay,Claudia Llosa
2232,28644,Directing,101399.0,Director,Claudia Llosa
2233,85126,Writing,1723.0,Writer,Walter Hill
2234,85126,Directing,73022.0,Director,Robert Culp
2235,39023,Directing,121798.0,Director,Joko Anwar
2236,39023,Writing,121798.0,Writer,Joko Anwar
2237,187401,Directing,17268.0,Director,Ronny Yu
2238,119905,Directing,932161.0,Director,Albert Serra
2239,119905,Writing,932161.0,Writer,Albert Serra
2240,87065,Directing,17447.0,Director,Terry Zwigoff
2241,28280,Directing,64508.0,Director,Sidney J. Furie
2242,26765,Directing,4610.0,Director,John Landis
2243,164421,Directing,65843.0,Director,Mihalis Kakogiannis
2244,164421,Writing,65843.0,Writer,Mihalis Kakogiannis
2245,31175,Directing,5125.0,Director,Fatih Akin
2246,31175,Writing,5498.0,Screenplay,Adam Bousdoukos
2247,44941,Writing,348.0,Writer,William Goldman
2248,44941,Directing,12804.0,Director,Peter Yates
2249,49956,Directing,93911.0,Director,Terence Davies
2250,49956,Writing,93911.0,Writer,Terence Davies
2251,86303,Directing,543652.0,Director,Ritwik Ghatak
2252,83994,Directing,38883.0,Director,Arnaud Desplechin
2253,23999,Directing,65452.0,Director,Mike Leigh
2254,23999,Writing,65452.0,Writer,Mike Leigh
2255,32559,Directing,480666.0,Director,Katarzyna Roslaniec
2256,32559,Writing,480666.0,Writer,Katarzyna Roslaniec
2257,23988,Directing,73833.0,Director,Bo Zenga
2258,23988,Writing,73833.0,Writer,Bo Zenga
2259,186129,Directing,236376.0,Director,Paul Wilmshurst
2260,186129,Writing,236376.0,Writer,Paul Wilmshurst
2261,62775,Directing,122402.0,Director,Kari Väänänen
2262,49807,Directing,573606.0,Director,Ademir Kenović
2263,79509,Directing,19266.0,Director,Larry Cohen
2264,79509,Writing,19266.0,Writer,Larry Cohen
2265,26137,Directing,94749.0,Director,Jiang Xiao
2266,27989,Directing,57854.0,Director,Cheryl Hines
2267,27989,Writing,66496.0,Writer,Adrienne Shelly
2268,18670,Crew,35452.0,Martial Arts Choreographer,Corey Yuen Kwai
2269,18670,Directing,548474.0,Director,Wong Jing
2270,18670,Writing,548474.0,Writer,Wong Jing
2271,55522,Directing,109891.0,Director,Klaus Härö
2272,15324,Directing,1150487.0,Director,Peter Sunde
2273,42586,Directing,1927.0,Director,Blake Edwards
2274,42586,Writing,1927.0,Writer,Blake Edwards
2275,42586,Writing,57922.0,Writer,William Peter Blatty
2276,22805,Writing,89395.0,Screenplay,Katherine Dieckmann
2277,22805,Directing,89395.0,Director,Katherine Dieckmann
2278,22166,Writing,177136.0,Story,Sevier Crespo
2279,22166,Directing,227212.0,Director,David Betances
2280,22166,Crew,227212.0,Script,David Betances
2281,29785,Directing,93911.0,Director,Terence Davies
2282,29785,Writing,93911.0,Writer,Terence Davies
2283,20871,Writing,98835.0,Writer,Georgiy Daneliya
2284,20871,Directing,96423.0,Director,Aleksandr Seryj
2285,36233,Directing,16214.0,Director,Mario Van Peebles
2286,36233,Writing,58623.0,Writer,Sy Richardson
2287,36233,Writing,1246914.0,Writer,Dario Scardapane
2288,34563,Directing,51866.0,Director,Rick Famuyiwa
2289,31723,Directing,19656.0,Director,Sebastian Gutierrez
2290,31723,Writing,19656.0,Writer,Sebastian Gutierrez
2291,24225,Directing,91388.0,Director,Havana Marking
2292,64104,Directing,1387146.0,Director,Mark Region
2293,64104,Writing,1387146.0,Writer,Mark Region
2294,89199,Production,18626.0,Producer,Andy Warhol
2295,89199,Directing,18627.0,Director,Paul Morrissey
2296,89199,Writing,18627.0,Writer,Paul Morrissey
2297,20825,Writing,54645.0,Screenplay,Nia Vardalos
2298,20825,Directing,54645.0,Director,Nia Vardalos
2299,161179,Directing,932629.0,Director,Pasupuleti Krishna Vamsi
2300,161179,Writing,932629.0,Writer,Pasupuleti Krishna Vamsi
2301,24429,Writing,7765.0,Writer,Walon Green
2302,24429,Directing,15175.0,Director,William Friedkin
2303,22488,Directing,60438.0,Director,Michael Landon Jr.
2304,35207,Directing,1219521.0,Director,Mark Goffman
2305,17988,Directing,5026.0,Director,Akira Kurosawa
2306,17960,Writing,1126.0,Scenario Writer,Krzysztof Kieślowski
2307,17960,Writing,1132.0,Writer,Krzysztof Piesiewicz
2308,17960,Directing,20028.0,Director,Danis Tanović
2309,37857,Directing,12711.0,Director,R.D. Robb
2310,18899,Directing,25236.0,Director,Johnnie To
2311,18899,Production,25236.0,Producer,Johnnie To
2312,18899,Writing,58052.0,Screenplay,Wai Ka-Fai
2313,18899,Production,58052.0,Producer,Wai Ka-Fai
2314,121351,Directing,52172.0,Director,Sam Newfield
2315,42217,Writing,2001.0,Novel,Erich Maria Remarque
2316,42217,Directing,2226.0,Director,Sydney Pollack
2317,42217,Writing,7630.0,Screenplay,Alvin Sargent
2318,42910,Directing,550149.0,Director,Dan Merchant
2319,41116,Directing,172.0,Director,Michael Winterbottom
2320,41116,Directing,182.0,Director,Mat Whitecross
2321,41116,Writing,125505.0,Writer,Naomi Klein
2322,52249,Directing,585182.0,Director,Mads Brügger
2323,20311,Directing,8783.0,Director,Eric Bana
2324,23538,Writing,1294627.0,Screenplay,Yoo Ha
2325,23538,Directing,1294627.0,Director,Yoo Ha
2326,31261,Directing,70100.0,Director,Shinji Aramaki
2327,31261,Directing,107855.0,Director,Hideki Futamura
2328,116746,Directing,121402.0,Director,Louis J. Gasnier
2329,25846,Sound,1259.0,Original Music Composer,Ennio Morricone
2330,25846,Directing,65314.0,Director,Giuseppe Tornatore
2331,25846,Writing,65314.0,Writer,Giuseppe Tornatore
2332,25846,Writing,65314.0,Story,Giuseppe Tornatore
2333,30913,Writing,90204.0,Screenplay,José Mojica Marins
2334,30913,Directing,90204.0,Director,José Mojica Marins
2335,22241,Directing,53372.0,Director,Nandita Das
2336,29923,Directing,105251.0,Director,Severin Eskeland
2337,29923,Writing,105251.0,Writer,Severin Eskeland
2338,32720,Directing,3776.0,Director,Jean-Luc Godard
2339,32720,Writing,3776.0,Writer,Jean-Luc Godard
2340,254738,Directing,107762.0,Director,Alexander Sokurov
2341,44006,Writing,6210.0,Theatre Play,William Shakespeare
2342,44006,Directing,130023.0,Director,Stuart Burge
2343,35164,Directing,113855.0,Director,Xavier Giannoli
2344,35164,Writing,113855.0,Writer,Xavier Giannoli
2345,52072,Directing,56214.0,Director,Nuri Bilge Ceylan
2346,52072,Writing,56214.0,Writer,Nuri Bilge Ceylan
2347,21531,Directing,21684.0,Director,Bong Joon-ho
2348,44999,Directing,71797.0,Director,Alex Gibney
2349,41142,Directing,108847.0,Director,Timo Koivusalo
2350,41142,Production,108847.0,Producer,Timo Koivusalo
2351,41142,Writing,108847.0,Writer,Timo Koivusalo
2352,41142,Writing,125623.0,Novel,Väinö Linna
2353,61120,Writing,388.0,Writer,Jim Broadbent
2354,61120,Directing,65452.0,Director,Mike Leigh
2355,56809,Directing,114597.0,Director,Julie Anne Robinson
2356,46341,Directing,37561.0,Director,Fernando Colomo
2357,37414,Directing,172.0,Director,Michael Winterbottom
2358,37414,Writing,172.0,Writer,Michael Winterbottom
2359,37414,Writing,3335.0,Novel,Jim Thompson
2360,37414,Writing,96166.0,Screenplay,John Curran
2361,108705,Writing,126973.0,Screenplay,Aurelio Grimaldi
2362,108705,Directing,126973.0,Director,Aurelio Grimaldi
2363,108705,Writing,126973.0,Story,Aurelio Grimaldi
2364,70804,Directing,29720.0,Director,Abel Gance
2365,39545,Directing,123132.0,Director,Jac Schaeffer
2366,39545,Writing,123132.0,Writer,Jac Schaeffer
2367,120529,Directing,39104.0,Director,Abel Ferrara
2368,13989,Directing,25873.0,Director,Jon Cassar
2369,13989,Writing,25778.0,Writer,Robert Cochran
2370,13989,Writing,1211991.0,Writer,Joel Surnow
2371,43699,Directing,3224.0,Director,Stephen Frears
2372,43699,Writing,15730.0,Writer,Peter Morgan
2373,45371,Camera,15493.0,Director of Photography,Barry Ackroyd
2374,45371,Writing,15730.0,Writer,Peter Morgan
2375,45371,Directing,33315.0,Director,Richard Loncraine
2376,41499,Directing,6295.0,Director,Catherine Breillat
2377,41499,Writing,6295.0,Adaptation,Catherine Breillat
2378,41499,Writing,44217.0,Writer,Charles Perrault
2379,40215,Directing,313.0,Director,Ellen Kuras
2380,27865,Directing,99200.0,Director,Marie-Monique Robin
2381,27865,Writing,99200.0,Writer,Marie-Monique Robin
2382,10196,Sound,1213.0,Original Music Composer,James Newton Howard
2383,10196,Directing,11614.0,Director,M. Night Shyamalan
2384,10196,Writing,11614.0,Writer,M. Night Shyamalan
2385,37652,Directing,4275.0,Director,Alain Chabat
2386,37652,Writing,4275.0,Scenario Writer,Alain Chabat
2387,61302,Directing,95568.0,Director,Peter Watkins
2388,61302,Writing,95568.0,Writer,Peter Watkins
2389,34991,Directing,3224.0,Director,Stephen Frears
2390,34991,Writing,202187.0,Writer,Neville Smith
2391,16023,Directing,34517.0,Director,Trey Parker
2392,16023,Writing,34517.0,Writer,Trey Parker
2393,16023,Writing,34518.0,Writer,Matt Stone
2394,150778,Directing,30165.0,Director,Mark Sandrich
2395,142052,Directing,117075.0,Director,Henry Jaglom
2396,142052,Writing,117075.0,Writer,Henry Jaglom
2397,27843,Writing,58616.0,Screenplay,Sakichi Satô
2398,27843,Directing,58616.0,Director,Sakichi Satô
2399,32395,Directing,129718.0,Director,Shana Feste
2400,32395,Writing,129718.0,Writer,Shana Feste
2401,39037,Directing,129716.0,Director,Julio DePietro
2402,39037,Writing,129716.0,Writer,Julio DePietro
2403,59881,Directing,3974.0,Director,Miloš Forman
2404,37766,Camera,7746.0,Director of Photography,John Andreas Andersen
2405,37766,Writing,79323.0,Writer,Harald Rosenløw-Eeg
2406,37766,Sound,107748.0,Music,Ginge Anvik
2407,37766,Directing,118506.0,Director,Stefan Faldbakken
2408,32497,Writing,57013.0,Writer,Torkel Petersson
2409,32497,Directing,57022.0,Director,Josef Fares
2410,32497,Writing,57022.0,Writer,Josef Fares
2411,20007,Directing,100888.0,Director,Chuck Jones
2412,29168,Directing,19707.0,Director,Charles Band
2413,63075,Directing,89576.0,Director,Jeffrey Blitz
2414,63075,Production,89576.0,Producer,Jeffrey Blitz
2415,24508,Writing,6779.0,Writer,Stirling Silliphant
2416,24508,Directing,14773.0,Director,Don Siegel
2417,52713,Directing,3776.0,Director,Jean-Luc Godard
2418,52713,Writing,3776.0,Writer,Jean-Luc Godard
2419,77334,Directing,31894.0,Director,Ettore Scola
2420,46011,Directing,80570.0,Director,Walter Lang
2421,42039,Directing,17108.0,Director,Jonathan Caouette
2422,44806,Directing,19003.0,Director,Heidi Ewing
2423,44806,Directing,19006.0,Director,Rachel Grady
2424,47912,Directing,65608.0,Director,Leon Gast
2425,39563,Directing,73289.0,Director,Conor McPherson
2426,41479,Directing,126910.0,Director,Derrick Borte
2427,41479,Writing,126910.0,Writer,Derrick Borte
2428,29538,Production,69709.0,Producer,Uday Chopra
2429,29538,Writing,69709.0,Writer,Uday Chopra
2430,29538,Directing,69711.0,Director,Jugal Hansraj
2431,207937,Directing,12804.0,Director,Peter Yates
2432,207937,Writing,1095589.0,Novel,Miguel de Cervantes y Saavedra
2433,62981,Directing,18209.0,Director,Claude Miller
2434,62981,Writing,17496.0,Writer,Jacques Audiard
2435,62981,Writing,18565.0,Writer,Michel Audiard
2436,42085,Directing,1066960.0,Director,María Luisa Bemberg
2437,84701,Directing,6593.0,Director,John Huston
2438,42495,Writing,6210.0,Author,William Shakespeare
2439,42495,Directing,60981.0,Director,Peter Brook
2440,42495,Writing,60981.0,Writer,Peter Brook
2441,40663,Directing,124294.0,Director,Josh Fox
2442,40663,Writing,124294.0,Writer,Josh Fox
2443,121471,Directing,96199.0,Director,Liz Garbus
2444,103745,Directing,54767.0,Director,Mika Kaurismäki
2445,54182,Directing,26775.0,Director,Liu Chia-Liang
2446,54182,Editing,43913.0,Editor,Chiang Hsing-Lung
2447,54182,Writing,70675.0,Writer,Ni Kuang
2448,55403,Directing,108847.0,Director,Timo Koivusalo
2449,46697,Directing,57130.0,Director,Todd Phillips
2450,46697,Production,57130.0,Producer,Todd Phillips
2451,50338,Directing,143402.0,Director,Karin Albou
2452,50338,Writing,143402.0,Writer,Karin Albou
2453,52337,Directing,76981.0,Director,Delmer Daves
2454,33481,Writing,16767.0,Screenplay,Aki Kaurismäki
2455,33481,Writing,16767.0,Dialogue,Aki Kaurismäki
2456,33481,Writing,54767.0,Screenplay,Mika Kaurismäki
2457,33481,Directing,54767.0,Director,Mika Kaurismäki
2458,15834,Writing,1012.0,Writer,Anders Thomas Jensen
2459,15834,Directing,65879.0,Director,Kristian Levring
2460,15834,Writing,65879.0,Writer,Kristian Levring
2461,107612,Directing,37493.0,Director,Luis García Berlanga
2462,33909,Directing,1152.0,Director,Oliver Stone
2463,33909,Writing,34050.0,Writer,Allan Loeb
2464,33909,Sound,37317.0,Original Music Composer,Brian Eno
2465,33909,Writing,59583.0,Writer,Stephen Schiff
2466,33909,Crew,1588593.0,Stand In,Dan Marshall
2467,121154,Directing,36693.0,Director,Richard Eyre
2468,35219,Directing,114004.0,Director,Noah Buschel
2469,35219,Writing,114004.0,Writer,Noah Buschel
2470,72913,Directing,102445.0,Director,John Sayles
2471,72913,Writing,102445.0,Writer,John Sayles
2472,94959,Directing,14674.0,Director,George Cukor
2473,94959,Writing,14676.0,Writer,Donald Ogden Stewart
2474,159186,Directing,183439.0,Director,Ahmed Ahmed
2475,159186,Writing,183439.0,Writer,Ahmed Ahmed
2476,22136,Writing,4387.0,Screenplay,François Ozon
2477,22136,Directing,4387.0,Director,François Ozon
2478,125946,Directing,138006.0,Director,Frederick Wiseman
2479,27023,Directing,223909.0,Director,Hue Rhodes
2480,52221,Directing,69982.0,Director,Jeff Bleckner
2481,117211,Directing,82413.0,Director,Jack Conway
2482,45745,Directing,133631.0,Director,Colin Levy
2483,45745,Production,133632.0,Producer,Ton Roosendaal
2484,45745,Writing,133633.0,Writer,Esther Wouda
